game_id,gameday,home_team,away_team,home_win,point_diff,home_rolling_ppg,home_rolling_papg,home_rolling_diff,away_rolling_ppg,away_rolling_papg,away_rolling_diff,ppg_differential,papg_differential,overall_differential,home_advantage,week,is_divisional,spread_line,home_moneyline,away_moneyline
2020_15_NE_MIA,2020-12-20,MIA,NE,1,10.0,21.6,16.8,4.800000000000001,22.2,17.0,5.199999999999999,-0.5999999999999979,-0.1999999999999993,-0.3999999999999986,1,15,1,-1.5,109.0,-120.0
2020_15_HOU_IND,2020-12-20,IND,HOU,1,7.0,32.8,28.0,4.799999999999997,20.4,23.4,-3.0,12.399999999999999,4.600000000000001,7.799999999999997,1,15,1,7.5,-370.0,311.0
2020_15_SF_DAL,2020-12-20,DAL,SF,1,8.0,22.6,26.8,-4.199999999999999,18.4,27.6,-9.200000000000003,4.200000000000003,-0.8000000000000007,5.0000000000000036,1,15,0,-4.0,180.0,-202.0
2020_15_JAX_BAL,2020-12-20,BAL,JAX,1,26.0,27.2,26.2,1.0,16.4,27.2,-10.8,10.8,-1.0,11.8,1,15,0,13.0,-746.0,564.0
2020_15_TB_ATL,2020-12-20,ATL,TB,0,-4.0,23.8,19.6,4.199999999999999,24.6,25.8,-1.1999999999999993,-0.8000000000000007,-6.199999999999999,5.399999999999999,1,15,1,-6.0,225.0,-258.0
2020_15_PIT_CIN,2020-12-21,CIN,PIT,1,10.0,10.0,24.8,-14.8,22.8,15.2,7.600000000000001,-12.8,9.600000000000001,-22.400000000000002,1,15,1,-14.5,682.0,-942.0
2020_16_MIN_NO,2020-12-25,NO,MIN,1,19.0,25.2,16.8,8.399999999999999,24.8,28.2,-3.3999999999999986,0.3999999999999986,-11.399999999999999,11.799999999999997,1,16,0,6.5,-302.0,260.0
2020_16_TB_DET,2020-12-26,DET,TB,0,-40.0,21.6,33.6,-12.0,30.2,23.6,6.599999999999998,-8.599999999999998,10.0,-18.599999999999998,1,16,0,-12.0,455.0,-591.0
2020_16_SF_ARI,2020-12-26,ARI,SF,0,-8.0,25.0,23.8,1.1999999999999993,21.6,29.0,-7.399999999999999,3.3999999999999986,-5.199999999999999,8.599999999999998,1,16,1,6.0,-280.0,242.0
2020_16_MIA_LV,2020-12-26,LV,MIA,0,-1.0,24.4,36.0,-11.600000000000001,20.2,15.0,5.199999999999999,4.199999999999999,21.0,-16.8,1,16,0,-2.0,113.0,-125.0
2020_16_TEN_GB,2020-12-27,GB,TEN,1,26.0,31.4,23.0,8.399999999999999,37.4,25.2,12.2,-6.0,-2.1999999999999993,-3.8000000000000007,1,16,0,3.0,-177.0,159.0
2020_16_LA_SEA,2020-12-27,SEA,LA,1,11.0,24.6,14.6,10.000000000000002,25.8,20.2,5.600000000000001,-1.1999999999999993,-5.6,4.4,1,16,1,1.5,-127.0,115.0
2020_16_PHI_DAL,2020-12-27,DAL,PHI,1,20.0,27.0,28.6,-1.6000000000000014,20.0,25.8,-5.800000000000001,7.0,2.8000000000000007,4.199999999999999,1,16,1,-3.0,149.0,-166.0
2020_16_CAR_WAS,2020-12-27,WAS,CAR,0,-7.0,24.4,15.4,8.999999999999998,22.6,26.0,-3.3999999999999986,1.7999999999999972,-10.6,12.399999999999997,1,16,0,-1.0,102.0,-112.0
2020_16_DEN_LAC,2020-12-27,LAC,DEN,1,3.0,20.2,28.8,-8.600000000000001,18.0,28.2,-10.2,2.1999999999999993,0.6000000000000014,1.5999999999999979,1,16,1,2.5,-125.0,113.0
2020_16_NYG_BAL,2020-12-27,BAL,NYG,1,14.0,31.8,24.4,7.400000000000002,15.2,18.4,-3.1999999999999993,16.6,6.0,10.600000000000001,1,16,0,10.0,-420.0,348.0
2020_16_CLE_NYJ,2020-12-27,NYJ,CLE,1,7.0,17.0,29.0,-12.0,30.4,26.0,4.399999999999999,-13.399999999999999,3.0,-16.4,1,16,0,-6.5,260.0,-303.0
2020_16_ATL_KC,2020-12-27,KC,ATL,1,3.0,29.8,25.4,4.400000000000002,22.4,20.4,2.0,7.400000000000002,5.0,2.400000000000002,1,16,0,11.0,-508.0,409.0
2020_16_CHI_JAX,2020-12-27,JAX,CHI,0,-24.0,15.2,30.4,-15.2,27.4,25.6,1.7999999999999972,-12.2,4.799999999999997,-16.999999999999996,1,16,0,-9.5,370.0,-452.0
2020_16_CIN_HOU,2020-12-27,HOU,CIN,0,-6.0,23.0,26.8,-3.8000000000000007,13.4,21.0,-7.6,9.6,5.800000000000001,3.799999999999999,1,16,0,7.5,-324.0,276.0
2020_16_IND_PIT,2020-12-27,PIT,IND,1,4.0,19.0,18.6,0.3999999999999986,31.4,28.6,2.799999999999997,-12.399999999999999,-10.0,-2.3999999999999986,1,16,0,-1.0,-104.0,-106.0
2020_16_BUF_NE,2020-12-28,NE,BUF,0,-29.0,20.0,18.0,2.0,33.0,21.4,11.600000000000001,-13.0,-3.3999999999999986,-9.600000000000001,1,16,1,-7.0,268.0,-313.0
2020_17_SEA_SF,2021-01-03,SF,SEA,0,-3.0,23.0,26.0,-3.0,23.0,12.2,10.8,0.0,13.8,-13.8,1,17,1,-7.0,266.0,-310.0
2020_17_ARI_LA,2021-01-03,LA,ARI,1,11.0,22.2,19.4,2.8000000000000007,23.2,22.2,1.0,-1.0,-2.8000000000000007,1.8000000000000007,1,17,1,1.0,-125.0,113.0
2020_17_LAC_KC,2021-01-03,KC,LAC,0,-17.0,26.2,22.0,4.199999999999999,17.2,26.4,-9.2,9.0,-4.399999999999999,13.399999999999999,1,17,1,-7.0,244.0,-282.0
2020_17_JAX_IND,2021-01-03,IND,JAX,1,14.0,29.4,28.0,1.3999999999999986,18.0,33.2,-15.200000000000003,11.399999999999999,-5.200000000000003,16.6,1,17,1,15.5,-1350.0,906.0
2020_17_TEN_HOU,2021-01-03,HOU,TEN,0,-3.0,23.8,30.2,-6.399999999999999,34.2,28.4,5.800000000000004,-10.400000000000002,1.8000000000000007,-12.200000000000003,1,17,1,-7.0,259.0,-301.0
2020_17_LV_DEN,2021-01-03,DEN,LV,0,-1.0,17.2,29.4,-12.2,23.2,34.2,-11.000000000000004,-6.0,-4.800000000000004,-1.1999999999999957,1,17,1,-2.5,130.0,-144.0
2020_17_GB_CHI,2021-01-03,CHI,GB,0,-19.0,33.0,25.2,7.800000000000001,33.2,19.0,14.200000000000003,-0.20000000000000284,6.199999999999999,-6.400000000000002,1,17,1,-4.5,184.0,-207.0
2020_17_DAL_NYG,2021-01-03,NYG,DAL,1,4.0,12.4,20.4,-7.999999999999998,28.2,26.4,1.8000000000000007,-15.799999999999999,-6.0,-9.799999999999999,1,17,1,-1.5,109.0,-121.0
2020_17_ATL_TB,2021-01-03,TB,ATL,1,17.0,30.4,20.4,10.0,23.4,19.0,4.399999999999999,7.0,1.3999999999999986,5.600000000000001,1,17,1,7.5,-323.0,276.0
2020_17_NYJ_NE,2021-01-03,NE,NYJ,1,14.0,17.8,20.2,-2.3999999999999986,16.0,25.4,-9.399999999999999,1.8000000000000007,-5.199999999999999,7.0,1,17,1,3.0,-161.0,145.0
2020_17_MIN_DET,2021-01-03,DET,MIN,0,-2.0,23.0,39.0,-16.0,25.8,32.4,-6.599999999999998,-2.8000000000000007,6.600000000000001,-9.400000000000002,1,17,1,-3.0,145.0,-161.0
2020_17_PIT_CLE,2021-01-03,CLE,PIT,1,2.0,29.2,27.2,2.0,19.2,22.8,-3.6000000000000014,10.0,4.399999999999999,5.600000000000001,1,17,1,10.5,-460.0,376.0
2020_17_BAL_CIN,2021-01-03,CIN,BAL,0,-35.0,19.0,23.2,-4.199999999999999,32.4,21.0,11.399999999999999,-13.399999999999999,2.1999999999999993,-15.599999999999998,1,17,1,-13.5,597.0,-799.0
2020_17_MIA_BUF,2021-01-03,BUF,MIA,1,30.0,34.6,16.8,17.8,22.8,16.0,6.800000000000001,11.8,0.8000000000000007,11.0,1,17,1,-3.5,138.0,-153.0
2020_17_WAS_PHI,2021-01-03,PHI,WAS,0,-6.0,20.0,28.8,-8.8,23.0,17.6,5.399999999999999,-3.0,11.2,-14.2,1,17,1,-6.5,245.0,-283.0
2020_17_NO_CAR,2021-01-03,CAR,NO,0,-26.0,22.0,19.4,2.6000000000000014,30.8,21.6,9.2,-8.8,-2.200000000000003,-6.599999999999998,1,17,1,-6.0,219.0,-250.0
2020_18_LA_SEA,2021-01-09,SEA,LA,0,-10.0,23.6,13.4,10.200000000000001,21.8,16.2,5.600000000000001,1.8000000000000007,-2.799999999999999,4.6,1,18,1,3.0,-172.0,154.0
2020_18_TB_WAS,2021-01-09,WAS,TB,0,-8.0,18.8,17.2,1.6000000000000014,34.4,20.4,14.0,-15.599999999999998,-3.1999999999999993,-12.399999999999999,1,18,0,-10.0,373.0,-456.0
2020_18_IND_BUF,2021-01-09,BUF,IND,1,3.0,40.4,18.6,21.799999999999997,29.8,21.8,8.0,10.599999999999998,-3.1999999999999993,13.799999999999997,1,18,0,7.0,-325.0,277.0
2020_18_BAL_TEN,2021-01-10,TEN,BAL,0,-7.0,33.4,30.8,2.599999999999998,37.2,17.8,19.400000000000002,-3.8000000000000043,13.0,-16.800000000000004,1,18,0,-3.5,163.0,-182.0
2020_18_CHI_NO,2021-01-10,NO,CHI,1,12.0,31.2,22.4,8.8,31.2,24.0,7.199999999999999,0.0,-1.6000000000000014,1.6000000000000014,1,18,0,11.0,-558.0,443.0
2020_18_CLE_PIT,2021-01-10,PIT,CLE,0,-11.0,19.8,24.8,-5.0,28.6,26.6,2.0,-8.8,-1.8000000000000007,-7.0,1,18,1,5.0,-239.0,210.0
2020_19_LA_GB,2021-01-16,GB,LA,1,14.0,32.0,17.2,14.8,20.2,14.6,5.6,11.8,2.5999999999999996,9.200000000000001,1,19,0,7.0,-351.0,296.0
2020_19_BAL_BUF,2021-01-16,BUF,BAL,1,14.0,39.0,18.6,20.4,34.4,17.0,17.4,4.600000000000001,1.6000000000000014,3.0,1,19,0,2.5,-137.0,124.0
2020_19_CLE_KC,2021-01-17,KC,CLE,1,5.0,25.0,24.8,0.1999999999999993,30.0,27.0,3.0,-5.0,-2.1999999999999993,-2.8000000000000007,1,19,0,7.5,-376.0,316.0
2020_19_TB_NO,2021-01-17,NO,TB,0,-10.0,31.2,21.0,10.2,35.8,19.6,16.199999999999996,-4.599999999999998,1.3999999999999986,-5.9999999999999964,1,19,1,2.5,-133.0,120.0
2020_20_BUF_KC,2021-01-24,KC,BUF,1,14.0,25.0,25.0,0.0,37.2,16.2,21.000000000000004,-12.200000000000003,8.8,-21.000000000000004,1,20,0,3.0,-158.0,142.0
2020_20_TB_GB,2021-01-24,GB,TB,0,-5.0,32.4,17.6,14.799999999999997,36.6,20.8,15.8,-4.200000000000003,-3.1999999999999993,-1.0000000000000036,1,20,0,3.0,-176.0,157.0
2020_21_KC_TB,2021-02-07,TB,KC,1,22.0,36.6,20.6,16.0,26.0,24.4,1.6000000000000014,10.600000000000001,-3.799999999999997,14.399999999999999,1,21,0,-3.0,145.0,-161.0
2021_01_DAL_TB,2021-09-09,TB,DAL,1,2.0,33.4,21.0,12.399999999999999,28.8,22.8,6.0,4.599999999999998,-1.8000000000000007,6.399999999999999,1,1,0,10.0,-425.0,351.0
2021_01_DEN_NYG,2021-09-12,NYG,DEN,0,-14.0,13.2,20.8,-7.600000000000001,22.8,29.6,-6.800000000000001,-9.600000000000001,-8.8,-0.8000000000000007,1,1,0,-3.0,125.0,-139.0
2021_01_GB_NO,2021-09-12,NO,GB,1,35.0,31.0,22.2,8.8,31.4,19.0,12.399999999999999,-0.3999999999999986,3.1999999999999993,-3.599999999999998,1,1,0,-4.0,162.0,-181.0
2021_01_MIA_NE,2021-09-12,NE,MIA,0,-1.0,19.4,19.6,-0.20000000000000284,24.0,26.6,-2.6000000000000014,-4.600000000000001,-7.0,2.3999999999999986,1,1,1,3.5,-173.0,155.0
2021_01_CLE_KC,2021-09-12,KC,CLE,1,4.0,21.4,24.8,-3.400000000000002,25.0,22.0,3.0,-3.6000000000000014,2.8000000000000007,-6.400000000000002,1,1,0,5.5,-241.0,211.0
2021_01_LAC_WAS,2021-09-12,WAS,LAC,0,-4.0,18.8,20.0,-1.1999999999999993,21.4,25.2,-3.8000000000000007,-2.599999999999998,-5.199999999999999,2.6000000000000014,1,1,0,2.5,-129.0,117.0
2021_01_ARI_TEN,2021-09-12,TEN,ARI,0,-25.0,29.0,26.6,2.3999999999999986,21.2,21.8,-0.6000000000000014,7.800000000000001,4.800000000000001,3.0,1,1,0,2.5,-146.0,131.0
2021_01_CHI_LA,2021-09-12,LA,CHI,1,20.0,19.0,20.4,-1.3999999999999986,27.0,21.4,5.600000000000001,-8.0,-1.0,-7.0,1,1,0,9.5,-387.0,324.0
2021_01_JAX_HOU,2021-09-12,HOU,JAX,1,16.0,23.2,33.4,-10.2,15.8,33.4,-17.599999999999998,7.399999999999999,0.0,7.399999999999999,1,1,1,-3.5,154.0,-172.0
2021_01_SF_DET,2021-09-12,DET,SF,0,-8.0,25.0,38.2,-13.200000000000003,23.0,27.2,-4.199999999999999,2.0,11.000000000000004,-9.000000000000004,1,1,0,-9.5,344.0,-415.0
2021_01_MIN_CIN,2021-09-12,CIN,MIN,1,3.0,16.2,27.0,-10.8,27.6,34.0,-6.399999999999999,-11.400000000000002,-7.0,-4.400000000000002,1,1,0,-3.0,122.0,-135.0
2021_01_NYJ_CAR,2021-09-12,CAR,NYJ,1,5.0,19.4,26.0,-6.600000000000001,18.2,27.0,-8.8,1.1999999999999993,-1.0,2.1999999999999993,1,1,0,3.5,-184.0,164.0
2021_01_PIT_BUF,2021-09-12,BUF,PIT,0,-7.0,32.4,20.0,12.399999999999999,23.8,29.8,-6.0,8.599999999999998,-9.8,18.4,1,1,0,6.5,-267.0,232.0
2021_01_PHI_ATL,2021-09-12,ATL,PHI,0,-26.0,20.2,26.6,-6.400000000000002,19.4,28.2,-8.8,0.8000000000000007,-1.5999999999999979,2.3999999999999986,1,1,0,3.5,-180.0,161.0
2021_01_SEA_IND,2021-09-12,IND,SEA,0,-12.0,29.4,23.2,6.199999999999999,25.2,16.0,9.2,4.199999999999999,7.199999999999999,-3.0,1,1,0,-3.0,132.0,-146.0
2021_01_BAL_LV,2021-09-13,LV,BAL,1,6.0,28.4,31.8,-3.400000000000002,25.6,12.0,13.600000000000001,2.799999999999997,19.8,-17.000000000000004,1,1,0,-3.0,149.0,-167.0
2021_02_NYG_WAS,2021-09-16,WAS,NYG,1,1.0,17.4,21.0,-3.6000000000000014,12.4,23.8,-11.4,4.999999999999998,-2.8000000000000007,7.799999999999999,1,2,1,4.0,-198.0,176.0
2021_02_KC_BAL,2021-09-19,BAL,KC,1,1.0,23.0,15.8,7.199999999999999,24.6,27.8,-3.1999999999999993,-1.6000000000000014,-12.0,10.399999999999999,1,2,0,-3.5,153.0,-171.0
2021_02_TEN_SEA,2021-09-19,SEA,TEN,0,-3.0,22.8,18.6,4.199999999999999,25.4,32.2,-6.800000000000004,-2.599999999999998,-13.600000000000001,11.000000000000004,1,2,0,6.5,-286.0,247.0
2021_02_DAL_LAC,2021-09-19,LAC,DAL,0,-3.0,25.4,19.4,6.0,31.2,22.2,9.0,-5.800000000000001,-2.8000000000000007,-3.0,1,2,0,3.0,-150.0,135.0
2021_02_ATL_TB,2021-09-19,TB,ATL,1,23.0,30.8,21.4,9.400000000000002,18.2,28.8,-10.600000000000001,12.600000000000001,-7.400000000000002,20.000000000000004,1,2,1,13.5,-772.0,582.0
2021_02_MIN_ARI,2021-09-19,ARI,MIN,1,1.0,23.2,16.8,6.399999999999999,27.0,34.6,-7.600000000000001,-3.8000000000000007,-17.8,14.0,1,2,0,4.0,-191.0,170.0
2021_02_LV_PIT,2021-09-19,PIT,LV,0,-9.0,25.4,27.8,-2.400000000000002,28.8,31.6,-2.8000000000000007,-3.400000000000002,-3.8000000000000007,0.3999999999999986,1,2,0,5.5,-228.0,201.0
2021_02_SF_PHI,2021-09-19,PHI,SF,0,-6.0,22.6,23.4,-0.7999999999999972,26.4,27.0,-0.6000000000000014,-3.799999999999997,-3.6000000000000014,-0.19999999999999574,1,2,0,-3.0,130.0,-144.0
2021_02_NE_NYJ,2021-09-19,NYJ,NE,0,-19.0,15.4,24.6,-9.200000000000001,13.6,23.0,-9.4,1.8000000000000007,1.6000000000000014,0.1999999999999993,1,2,1,-5.5,207.0,-235.0
2021_02_DEN_JAX,2021-09-19,JAX,DEN,0,-10.0,15.2,35.4,-20.2,25.0,27.8,-2.8000000000000007,-9.8,7.599999999999998,-17.4,1,2,0,-6.0,211.0,-241.0
2021_02_LA_IND,2021-09-19,IND,LA,0,-3.0,23.8,23.4,0.40000000000000213,21.8,18.6,3.1999999999999993,2.0,4.799999999999997,-2.799999999999997,1,2,0,-4.0,182.0,-205.0
2021_02_HOU_CLE,2021-09-19,CLE,HOU,1,10.0,26.8,27.4,-0.5999999999999979,26.6,32.4,-5.799999999999997,0.1999999999999993,-5.0,5.199999999999999,1,2,0,13.5,-675.0,521.0
2021_02_CIN_CHI,2021-09-19,CHI,CIN,1,3.0,22.6,26.8,-4.199999999999999,20.2,28.0,-7.800000000000001,2.400000000000002,-1.1999999999999993,3.6000000000000014,1,2,0,2.0,-126.0,114.0
2021_02_NO_CAR,2021-09-19,CAR,NO,1,19.0,17.8,23.2,-5.399999999999999,32.8,16.4,16.4,-14.999999999999996,6.800000000000001,-21.799999999999997,1,2,1,-3.0,131.0,-145.0
2021_02_BUF_MIA,2021-09-19,MIA,BUF,0,-35.0,23.6,28.4,-4.799999999999997,28.0,22.8,5.199999999999999,-4.399999999999999,5.599999999999998,-9.999999999999996,1,2,1,-3.5,160.0,-179.0
2021_02_DET_GB,2021-09-20,GB,DET,1,18.0,27.2,23.4,3.8000000000000007,24.8,40.4,-15.599999999999998,2.3999999999999986,-17.0,19.4,1,2,1,11.5,-494.0,400.0
2021_03_CAR_HOU,2021-09-23,HOU,CAR,0,-15.0,29.4,31.4,-2.0,17.6,18.2,-0.5999999999999979,11.799999999999997,13.2,-1.4000000000000021,1,3,0,-8.0,348.0,-420.0
2021_03_IND_TEN,2021-09-26,TEN,IND,1,9.0,22.8,33.2,-10.400000000000002,23.2,24.8,-1.6000000000000014,-0.3999999999999986,8.400000000000002,-8.8,1,3,1,4.5,-196.0,175.0
2021_03_GB_SF,2021-09-26,SF,GB,0,-2.0,26.8,24.6,2.1999999999999993,26.2,24.0,2.1999999999999993,0.6000000000000014,0.6000000000000014,0.0,1,3,0,3.5,-179.0,160.0
2021_03_SEA_MIN,2021-09-26,MIN,SEA,1,13.0,30.8,36.2,-5.400000000000002,24.8,22.2,2.6000000000000014,6.0,14.000000000000004,-8.000000000000004,1,3,0,-2.0,109.0,-120.0
2021_03_TB_LA,2021-09-26,LA,TB,1,10.0,25.4,19.4,6.0,34.2,21.8,12.400000000000002,-8.800000000000004,-2.400000000000002,-6.400000000000002,1,3,0,-1.0,-104.0,-106.0
2021_03_MIA_LV,2021-09-26,LV,MIA,1,3.0,28.6,26.2,2.400000000000002,18.2,28.8,-10.600000000000001,10.400000000000002,-2.6000000000000014,13.000000000000004,1,3,0,4.0,-194.0,173.0
2021_03_NYJ_DEN,2021-09-26,DEN,NYJ,1,26.0,23.2,25.0,-1.8000000000000007,16.0,21.6,-5.600000000000001,7.199999999999999,3.3999999999999986,3.8000000000000007,1,3,0,10.5,-597.0,470.0
2021_03_CIN_PIT,2021-09-26,PIT,CIN,0,-14.0,25.4,27.6,-2.200000000000003,22.2,26.0,-3.8000000000000007,3.1999999999999993,1.6000000000000014,1.5999999999999979,1,3,1,2.5,-140.0,126.0
2021_03_LAC_KC,2021-09-26,KC,LAC,0,-6.0,27.4,27.4,0.0,24.8,20.0,4.800000000000001,2.599999999999998,7.399999999999999,-4.800000000000001,1,3,1,6.5,-273.0,237.0
2021_03_NO_NE,2021-09-26,NE,NO,0,-15.0,18.0,19.4,-1.3999999999999986,23.8,15.0,8.8,-5.800000000000001,4.399999999999999,-10.2,1,3,0,3.0,-144.0,130.0
2021_03_ATL_NYG,2021-09-26,NYG,ATL,0,-3.0,16.8,24.6,-7.800000000000001,19.8,34.4,-14.599999999999998,-3.0,-9.799999999999997,6.799999999999997,1,3,0,3.0,-143.0,129.0
2021_03_ARI_JAX,2021-09-26,JAX,ARI,0,-12.0,15.8,33.8,-17.999999999999996,24.8,22.0,2.8000000000000007,-9.0,11.799999999999997,-20.799999999999997,1,3,0,-8.0,304.0,-360.0
2021_03_BAL_DET,2021-09-26,DET,BAL,0,-2.0,23.4,41.2,-17.800000000000004,24.8,20.2,4.600000000000001,-1.4000000000000021,21.000000000000004,-22.400000000000006,1,3,0,-7.5,292.0,-344.0
2021_03_CHI_CLE,2021-09-26,CLE,CHI,1,20.0,29.8,27.0,2.8000000000000007,20.0,24.8,-4.800000000000001,9.8,2.1999999999999993,7.600000000000001,1,3,0,7.5,-375.0,315.0
2021_03_WAS_BUF,2021-09-26,BUF,WAS,1,22.0,23.8,17.6,6.199999999999999,20.4,22.8,-2.400000000000002,3.400000000000002,-5.199999999999999,8.600000000000001,1,3,0,7.5,-330.0,281.0
2021_03_PHI_DAL,2021-09-27,DAL,PHI,1,20.0,29.2,24.2,5.0,20.0,22.6,-2.6000000000000014,9.2,1.5999999999999979,7.600000000000001,1,3,1,3.5,-189.0,168.0
2021_04_JAX_CIN,2021-09-30,CIN,JAX,1,3.0,21.6,24.6,-3.0,16.8,32.0,-15.2,4.800000000000001,-7.399999999999999,12.2,1,4,0,7.5,-373.0,313.0
2021_04_BAL_DEN,2021-10-03,DEN,BAL,0,-16.0,24.6,15.4,9.200000000000001,21.0,23.0,-2.0,3.6000000000000014,-7.6,11.200000000000001,1,4,0,1.0,-118.0,107.0
2021_04_SEA_SF,2021-10-03,SF,SEA,0,-7.0,25.8,22.4,3.400000000000002,24.2,26.4,-2.1999999999999993,1.6000000000000014,-4.0,5.600000000000001,1,4,1,2.5,-133.0,120.0
2021_04_ARI_LA,2021-10-03,LA,ARI,0,-17.0,28.6,22.8,5.800000000000001,24.4,20.6,3.799999999999997,4.200000000000003,2.1999999999999993,2.0000000000000036,1,4,1,3.5,-200.0,178.0
2021_04_KC_PHI,2021-10-03,PHI,KC,0,-12.0,19.0,24.2,-5.199999999999999,27.8,30.0,-2.1999999999999993,-8.8,-5.800000000000001,-3.0,1,4,0,-7.5,296.0,-349.0
2021_04_TEN_NYJ,2021-10-03,NYJ,TEN,1,3.0,11.4,22.8,-11.4,25.0,28.4,-3.3999999999999986,-13.6,-5.599999999999998,-8.000000000000002,1,4,0,-5.5,206.0,-234.0
2021_04_NYG_NO,2021-10-03,NO,NYG,0,-6.0,22.8,16.2,6.600000000000001,18.4,24.0,-5.600000000000001,4.400000000000002,-7.800000000000001,12.200000000000003,1,4,0,7.5,-337.0,286.0
2021_04_DET_CHI,2021-10-03,CHI,DET,1,10.0,13.0,26.6,-13.600000000000001,21.8,35.8,-13.999999999999996,-8.8,-9.199999999999996,0.399999999999995,1,4,1,3.0,-148.0,134.0
2021_04_IND_MIA,2021-10-03,MIA,IND,0,-10.0,19.4,32.6,-13.200000000000003,21.6,24.2,-2.599999999999998,-2.200000000000003,8.400000000000002,-10.600000000000005,1,4,0,2.5,-144.0,130.0
2021_04_CAR_DAL,2021-10-03,DAL,CAR,1,8.0,29.2,21.8,7.399999999999999,19.2,15.2,4.0,10.0,6.600000000000001,3.3999999999999986,1,4,0,4.5,-210.0,186.0
2021_04_PIT_GB,2021-10-03,GB,PIT,1,10.0,25.2,26.4,-1.1999999999999993,21.8,27.6,-5.800000000000001,3.3999999999999986,-1.2000000000000028,4.600000000000001,1,4,0,6.5,-276.0,239.0
2021_04_HOU_BUF,2021-10-03,BUF,HOU,1,40.0,27.0,17.0,10.0,27.2,30.8,-3.6000000000000014,-0.1999999999999993,-13.8,13.600000000000001,1,4,0,19.0,-1500.0,988.0
2021_04_WAS_ATL,2021-10-03,ATL,WAS,0,-4.0,17.8,31.0,-13.2,22.0,27.4,-5.399999999999999,-4.199999999999999,3.6000000000000014,-7.800000000000001,1,4,0,-1.0,106.0,-117.0
2021_04_CLE_MIN,2021-10-03,MIN,CLE,0,-7.0,31.4,33.0,-1.6000000000000014,30.2,23.8,6.399999999999999,1.1999999999999993,9.2,-8.0,1,4,0,-1.0,-106.0,-105.0
2021_04_TB_NE,2021-10-03,NE,TB,0,-2.0,18.2,20.6,-2.400000000000002,33.0,24.6,8.399999999999999,-14.8,-4.0,-10.8,1,4,0,-6.0,223.0,-255.0
2021_04_LV_LAC,2021-10-04,LAC,LV,1,14.0,24.8,19.4,5.400000000000002,29.4,25.8,3.599999999999998,-4.599999999999998,-6.400000000000002,1.8000000000000043,1,4,1,3.0,-161.0,144.0
2021_05_LA_SEA,2021-10-07,SEA,LA,0,-9.0,24.6,26.0,-1.3999999999999986,26.6,26.2,0.40000000000000213,-2.0,-0.1999999999999993,-1.8000000000000007,1,5,1,-2.5,122.0,-135.0
2021_05_BUF_KC,2021-10-10,KC,BUF,0,-18.0,28.6,31.2,-2.599999999999998,31.6,16.4,15.200000000000003,-3.0,14.8,-17.8,1,5,0,2.5,-134.0,121.0
2021_05_NYG_DAL,2021-10-10,DAL,NYG,1,24.0,29.0,24.0,5.0,21.2,22.8,-1.6000000000000014,7.800000000000001,1.1999999999999993,6.600000000000001,1,5,1,7.5,-335.0,285.0
2021_05_SF_ARI,2021-10-10,ARI,SF,1,7.0,29.4,20.6,8.799999999999997,26.0,25.6,0.3999999999999986,3.3999999999999986,-5.0,8.399999999999999,1,5,1,6.0,-266.0,231.0
2021_05_CHI_LV,2021-10-10,LV,CHI,0,-11.0,27.2,26.2,1.0,14.6,22.4,-7.799999999999999,12.6,3.8000000000000007,8.799999999999999,1,5,0,5.5,-245.0,215.0
2021_05_NO_WAS,2021-10-10,WAS,NO,0,-11.0,24.8,30.6,-5.800000000000001,22.8,19.8,3.0,2.0,10.8,-8.8,1,5,0,-2.5,117.0,-130.0
2021_05_MIA_TB,2021-10-10,TB,MIA,1,28.0,30.6,22.8,7.800000000000001,17.6,33.0,-15.399999999999999,13.0,-10.2,23.2,1,5,0,11.0,-564.0,448.0
2021_05_CLE_LAC,2021-10-10,LAC,CLE,1,5.0,26.6,19.0,7.600000000000001,23.4,17.8,5.599999999999998,3.200000000000003,1.1999999999999993,2.0000000000000036,1,5,0,2.5,-129.0,117.0
2021_05_DET_MIN,2021-10-10,MIN,DET,1,2.0,26.2,25.4,0.8000000000000007,23.2,31.2,-8.0,3.0,-5.800000000000001,8.8,1,5,1,10.0,-418.0,346.0
2021_05_TEN_JAX,2021-10-10,JAX,TEN,0,-18.0,17.6,28.6,-11.0,21.6,26.2,-4.599999999999998,-4.0,2.400000000000002,-6.400000000000002,1,5,1,-4.0,170.0,-191.0
2021_05_NE_HOU,2021-10-10,HOU,NE,0,-3.0,21.0,31.4,-10.399999999999999,19.8,16.8,3.0,1.1999999999999993,14.599999999999998,-13.399999999999999,1,5,0,-8.0,288.0,-339.0
2021_05_GB_CIN,2021-10-10,CIN,GB,0,-3.0,19.0,22.6,-3.6000000000000014,24.2,26.2,-2.0,-5.199999999999999,-3.599999999999998,-1.6000000000000014,1,5,0,-2.0,111.0,-123.0
2021_05_PHI_CAR,2021-10-10,CAR,PHI,0,-3.0,20.8,19.8,1.0,21.6,25.2,-3.599999999999998,-0.8000000000000007,-5.399999999999999,4.599999999999998,1,5,0,2.5,-139.0,126.0
2021_05_NYJ_ATL,2021-10-10,ATL,NYJ,1,7.0,21.0,34.4,-13.399999999999999,12.2,24.4,-12.2,8.8,10.0,-1.1999999999999993,1,5,0,3.0,-153.0,138.0
